committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576167,23,SB23.288860.0,1051572,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2016-01-01 00:00:00,6000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.053,0,SB23.288860,SB23,0.00,F3P,4022120161272586704,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4022320161272766533,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576167
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576167,23,SB23.288860.1,1051572,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2016-01-01 00:00:00,9000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.053,0,SB23.288860,SB23,0.00,F3P,4022120161272586704,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4022320161272766534,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576167
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576175,23,SB23.289485,1051572,ORG,ORGANIZATION,,TRUMP RESTAURANTS LLC,NY,,,,RENT AND UTILITIES,,,2016-01-04 00:00:00,3000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4022320161272766559,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576175
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576167,23,SB23.255781,1051572,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-01-07 00:00:00,2693.63,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.053,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766535,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576167
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576168,23,SB23.255781.0,1051572,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-01-07 00:00:00,2693.63,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.053,0,SB23.255781,SB23,0.00,F3P,4022120161272586704,HICKSVILLE,11802,OTHER,,2016,SB,4022320161272766536,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576168
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576168,23,SB23.255779,1051572,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-01-09 00:00:00,2620.86,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.053,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766538,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576168
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576169,23,SB23.255779.0,1051572,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-01-09 00:00:00,2620.86,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.053,0,SB23.255779,SB23,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766539,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576169
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576170,23,SB23.255782,1051572,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-01-14 00:00:00,2693.63,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.054,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766543,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576170
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576170,23,SB23.255782.0,1051572,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-01-14 00:00:00,2693.63,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.054,0,SB23.255782,SB23,0.00,F3P,4022120161272586704,HICKSVILLE,11802,OTHER,,2016,SB,4022320161272766544,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576170
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576171,23,SB23.255783,1051572,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-01-21 00:00:00,2692.72,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.054,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766546,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576171
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576171,23,SB23.255783.0,1051572,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-01-21 00:00:00,2692.72,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.054,0,SB23.255783,SB23,0.00,F3P,4022120161272586704,HICKSVILLE,11802,OTHER,,2016,SB,4022320161272766547,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576171
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576172,23,SB23.255780,1051572,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-01-23 00:00:00,3371.78,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.054,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766549,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576172
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576172,23,SB23.255780.0,1051572,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-01-23 00:00:00,2371.78,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.054,0,SB23.255780,SB23,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766550,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576172
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576174,23,SB23.255784,1051572,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-01-28 00:00:00,2679.33,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,OTHER,,2016,SB,4022320161272766554,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576174
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576174,23,SB23.255784.0,1051572,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-01-28 00:00:00,2679.33,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,SB23.255784,SB23,0.00,F3P,4022120161272586704,HICKSVILLE,11802,OTHER,,2016,SB,4022320161272766555,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576174
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576175,23,SB23.289072,1051572,ORG,ORGANIZATION,,TRUMP NATIONAL DORAL,FL,,,,FACILITY RENTAL,,,2016-01-26 00:00:00,25927.19,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,,,0.00,F3P,4022120161272586704,MIAMI,33178,ADMINISTRATIVE,,2016,SB,4022320161272766557,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576175
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576175,23,SB23.289074,1051572,ORG,ORGANIZATION,,TRUMP OLD POST OFFICE LLC,DC,,,,FACILITY RENTAL,,,2016-01-12 00:00:00,5000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,,,0.00,F3P,4022120161272586704,WASHINGTON,20004,ADMINISTRATIVE,,2016,SB,4022320161272766558,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576175
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576176,23,SB23.289484,1051572,ORG,ORGANIZATION,,TRUMP RESTAURANTS LLC,NY,,,,RENT AND UTILITIES,,,2016-01-12 00:00:00,240.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,,,0.00,F3P,4022120161272586704,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4022320161272766560,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576176
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576176,23,SB23.289588,1051572,ORG,ORGANIZATION,,TRUMP SOHO,NY,,,,TRAVEL: LODGING,,,2016-01-05 00:00:00,810.24,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,,,0.00,F3P,4022120161272586704,NEW YORK,10013,TRAVEL,,2016,SB,4022320161272766561,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576176
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576176,23,SB23.289486,1051572,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT AND UTILITIES,,,2016-01-04 00:00:00,35457.50,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.055,0,,,0.00,F3P,4022120161272586704,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4022320161272766562,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576176
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M2,201602209008576177,23,SB23.289487,1051572,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT AND UTILITIES,,,2016-01-30 00:00:00,35457.50,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 02:50:05.056,0,,,0.00,F3P,4022120161272586704,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4022320161272766563,http://docquery.fec.gov/cgi-bin/fecimg/?201602209008576177
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280832,23,SB23.150571.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-10-15 00:00:00,1216.27,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.808,0,SB23.150571,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458242,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280832
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280826,23,SB23.150569,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-10-01 00:00:00,3548.49,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.806,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458224,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280826
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280826,23,SB23.150569.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-10-01 00:00:00,3548.49,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.806,0,SB23.150569,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458225,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280826
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280827,23,SB23.250750,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2015-10-01 00:00:00,15000.00,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.807,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458228,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280827
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280827,23,SB23.250750.0,1047287,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2015-10-01 00:00:00,6000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.807,0,SB23.250750,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458229,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280827
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280828,23,SB23.250750.1,1047287,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2015-10-01 00:00:00,9000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.807,0,SB23.250750,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458230,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280828
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280828,23,SB23.150562,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-10-07 00:00:00,2460.94,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.807,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458231,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280828
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280828,23,SB23.150562.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-10-07 00:00:00,2460.94,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.807,0,SB23.150562,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458232,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280828
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280830,23,SB23.150570,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-10-08 00:00:00,3499.34,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.808,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458236,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280830
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280830,23,SB23.150570.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-10-08 00:00:00,3499.34,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.808,0,SB23.150570,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458237,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280830
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280831,23,SB23.150571,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-10-15 00:00:00,1216.27,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.808,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458241,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280831
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280841,23,SB23.150574,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-11-05 00:00:00,6250.41,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.811,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458269,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280841
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280833,23,SB23.150563,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-10-21 00:00:00,2460.94,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.808,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458245,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280833
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280833,23,SB23.150563.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-10-21 00:00:00,2460.94,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.809,0,SB23.150563,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458246,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280833
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280834,23,SB23.150572,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-10-22 00:00:00,7990.94,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.809,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458250,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280834
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280835,23,SB23.150572.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-10-22 00:00:00,7990.94,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.809,0,SB23.150572,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458251,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280835
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280836,23,SB23.150573,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-10-29 00:00:00,5574.93,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.81,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458256,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280836
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280837,23,SB23.150573.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-10-29 00:00:00,5574.93,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.81,0,SB23.150573,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458257,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280837
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280838,23,SB23.250751,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2015-11-01 00:00:00,15000.00,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.81,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458261,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280838
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280838,23,SB23.250751.0,1047287,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2015-11-01 00:00:00,6000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.81,0,SB23.250751,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458262,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280838
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280839,23,SB23.250751.1,1047287,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2015-11-01 00:00:00,9000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.81,0,SB23.250751,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458263,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280839
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280839,23,SB23.150564,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-11-04 00:00:00,2544.01,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.81,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458264,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280839
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280839,23,SB23.150564.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-11-04 00:00:00,2544.01,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.81,0,SB23.150564,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458265,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280839
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280858,23,SB23.150584,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-12-31 00:00:00,2426.63,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.816,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458322,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280858
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280841,23,SB23.150574.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-11-05 00:00:00,6250.41,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.811,0,SB23.150574,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458270,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280841
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280842,23,SB23.150575,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-11-12 00:00:00,2991.27,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.811,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458274,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280842
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280843,23,SB23.150575.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-11-12 00:00:00,2991.27,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.811,0,SB23.150575,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458275,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280843
